tablename,CreateTime,LastAccessTime,Owner,numRows,rawDataSize,V1,year,month,day,date,yearmon,rawDataSize_gb,rawDataSize_gb_month,rawDataSize_gb_month_user
test,Sat Jul 01 17:32:42 CEST 2017,UNKNOWN,c43055,0,0,, 2017,Jul , 17,2017-07-17,2017.5,0,738.290421962,0
test,Wed Jul 05 11:44:12 CEST 2017,UNKNOWN,c43055,0,0,, 2017,Jul , 11,2017-07-11,2017.5,0,738.290421962,0
test,Thu May 04 23:42:26 CEST 2017,UNKNOWN,c43180,0,0,, 2017,May , 23,2017-05-23,2017.33333333333,0,7625.391561815,260.090830802
test_db,Fri Mar 03 09:23:15 CET 2017,UNKNOWN,c44826,1,9,, 2017,Mar , 09,2017-03-09,2017.16666666667,9e-09,16032.951134725,15.695242197
test_db,Fri Mar 03 09:27:10 CET 2017,UNKNOWN,hive,0,0,, 2017,Mar , 09,2017-03-09,2017.16666666667,0,16032.951134725,0
test_db,Fri Mar 03 09:29:52 CET 2017,UNKNOWN,hive,0,0,, 2017,Mar , 09,2017-03-09,2017.16666666667,0,16032.951134725,0
test_db,Fri Jan 06 16:23:38 CET 2017,UNKNOWN,c34618,0,0,, 2017,Jan , 16,2017-01-16,2017,0,35644.555435314,3093.41442856
test_dial,Sun May 21 01:54:43 CEST 2017,UNKNOWN,c43055,,0,, 2017,May , 01,2017-05-01,2017.33333333333,0,7625.391561815,0
test_dial,Fri Jun 02 10:37:43 CEST 2017,UNKNOWN,c48511,,0,, 2017,Jun , 10,2017-06-10,2017.41666666667,0,5987.630903194,0
test_dial,Tue Jun 06 17:12:08 CEST 2017,UNKNOWN,c48511,,0,, 2017,Jun , 17,2017-06-17,2017.41666666667,0,5987.630903194,0
test_dial,Fri Jun 02 16:02:32 CEST 2017,UNKNOWN,c43055,400,74097,, 2017,Jun , 16,2017-06-16,2017.41666666667,7.4097e-05,5987.630903194,7.5156e-05
test_dial,Fri Jun 02 16:02:35 CEST 2017,UNKNOWN,c43055,0,0,, 2017,Jun , 16,2017-06-16,2017.41666666667,0,5987.630903194,7.5156e-05
test_dial,Fri Jun 02 16:02:38 CEST 2017,UNKNOWN,c43055,0,0,, 2017,Jun , 16,2017-06-16,2017.41666666667,0,5987.630903194,7.5156e-05
test_dial,Fri Jun 02 16:02:44 CEST 2017,UNKNOWN,c43055,0,0,, 2017,Jun , 16,2017-06-16,2017.41666666667,0,5987.630903194,7.5156e-05
test_dial,Fri Jun 02 16:02:41 CEST 2017,UNKNOWN,c43055,0,0,, 2017,Jun , 16,2017-06-16,2017.41666666667,0,5987.630903194,7.5156e-05
test_dial,Tue May 23 12:44:31 CEST 2017,UNKNOWN,c43055,,0,, 2017,May , 12,2017-05-12,2017.33333333333,0,7625.391561815,0
